"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHEK2-3-NT-3",9059.90923074545,0.00511734034230287,0.00858841693564426,0.347386296283503,0.555596426426497,0.758325504160745
"CHEK2-3-NT-4",8263.26255268141,0.00176916687325205,0.0065527501904813,0.0752925872147614,0.783781125374302,0.90064309265376
"CHEK2-3-NT-5",9590.8563618347,-0.000595949786703087,0.00965970305163574,0.00380771733881602,0.95079640099514,0.979276477522645
"CHEK2-4-NT-1",6923.58504788596,-0.0119820394225038,0.00750543103124509,2.51058773485897,0.113083749827324,0.330381935770024
"CHEK2-4-NT-2",8547.12665521493,-0.000140527685941785,0.0081571851101093,0.000295440711767014,0.986286325166014,0.995576070431999
"CHEK2-4-NT-3",7304.217128387,0.0142131092084618,0.00733721138945292,3.88937853165021,0.0485924013760975,0.21191027722064
"CHEK2-4-NT-4",8411.22244855188,0.00944707806625513,0.00720148620719649,1.76517510703772,0.183980326475188,0.430474869688712
"CHEK2-4-NT-5",7856.69120838902,0.0210541373202629,0.00652852271653053,10.6829775638246,0.00108125880689182,0.0210140298556801
"CHEK2-5-NT-1",12266.6511714551,-0.010601044370521,0.00677812973801875,2.45133710290216,0.117424804360879,0.335392252711264
"CHEK2-5-NT-2",12543.8441736293,-0.00417381333310664,0.00474832341111022,0.75381033935497,0.385272529712139,0.612871248332122
"CHEK2-5-NT-3",14317.5446871264,0.00458033705636791,0.0060151892542943,0.583577544565117,0.44491344436955,0.662921032110629
"CHEK2-5-NT-4",13343.005778957,0.00423887626516992,0.00482909776857459,0.777690405349972,0.377848427925172,0.604445713709635
"CHEK2-5-NT-5",12086.5833310501,0.00310005303383458,0.00505217011306495,0.380943238278235,0.537098863040346,0.742427069835646
"HDAC1-1-NT-1",11713.6297300114,0.00609692030481893,0.00451819730483662,1.82783209433603,0.176383822436278,0.422753719190436
"HDAC1-1-NT-2",10954.9041855578,0.00719275709873984,0.0061553921443943,1.37279103717876,0.2413329231871,0.482850398955333
"HDAC1-1-NT-3",8297.08824471537,0.00547194307770621,0.0100328744944242,0.303345101129537,0.581792902787543,0.775221817121947
"HDAC1-1-NT-4",10076.0589061609,-0.0191235961673659,0.0065378116106884,8.36218964183803,0.00383108651354784,0.0469176896316681
"HDAC1-1-NT-5",10191.7715700565,-0.00824373511835236,0.00901593147753424,0.842332232172737,0.358730602081345,0.587365057947606
"HDAC2-1-NT-1",14566.4592032175,-0.000641104572037232,0.00498640961858292,0.0165410619417514,0.897664623178115,0.954593770493201
"HDAC2-1-NT-2",10144.2704194087,-0.0114599538669482,0.0070335625389558,2.70759226051999,0.0998716257760211,0.314504206711725
"HDAC2-1-NT-3",11068.5454708532,0.00700515366180565,0.00606355076894984,1.36875777059518,0.242025430588608,0.482850398955333
"HDAC2-1-NT-4",10961.2578739502,0.00123111765479923,0.00718141693418491,0.0298033905729085,0.86293709275412,0.932036547182513
"HDAC2-1-NT-5",11267.9823716242,0.000929223780288616,0.00926160179424589,0.0100650369611799,0.920086582158838,0.964311142379837
"HDAC2-2-NT-1",8251.08503500227,-0.00731683181247842,0.00587580595383478,1.54323819805418,0.214136448741775,0.45689256605047
"HDAC2-2-NT-2",7715.74835094099,-0.00769689907757481,0.00819282881265332,0.866999987952823,0.351787179810447,0.583824449057561
"HDAC2-2-NT-3",7379.19957564427,-0.014730480584519,0.00657085949421629,5.06042219309847,0.0244782741588446,0.142504393120941
"HDAC2-2-NT-4",7885.83348710629,-0.0197791787435693,0.0080090295170065,6.08240506198612,0.013653476543894,0.100877752316043
"HDAC2-2-NT-5",8300.5238654423,-0.028740616093976,0.00757445677083277,14.0302965493041,0.000179888779644009,0.00643282276006976
"MARCH5-1-NT-1",5777.17463195021,0.00589101843992132,0.0133903240864662,0.199248884084341,0.655327809407809,0.823998680183659
"MARCH5-1-NT-2",4273.79879352,-0.00820370375413794,0.0100776693974002,0.696097226126739,0.404098198454539,0.631317663882415
"MARCH5-1-NT-3",6887.54164898291,0.00130649266574988,0.00652065905539277,0.0392621073932844,0.842930302265385,0.930214980571301
"MARCH5-1-NT-4",6108.52839938541,-0.0122629921020573,0.00774415063549079,2.54729104826424,0.110483544231097,0.323843568992132
"MARCH5-1-NT-5",5010.61505356423,-0.0111429552778673,0.011187375089374,1.01177666726662,0.314477580469251,0.550181911819003
"MCL1-1-NT-1",7084.7527061387,-0.0081973261520144,0.0065635902832311,1.57152645193074,0.209985474311633,0.452907946817956
"MCL1-1-NT-2",8425.6102400541,0.0159478844411967,0.00880180399910803,3.34161438346337,0.0675483044031436,0.250573378159379
"MCL1-1-NT-3",8163.5715097541,0.000376590200558937,0.00701573706371141,0.00289848918907865,0.957064537565763,0.983577630777092
"MCL1-1-NT-4",6437.7904510231,0.00825311012159093,0.00845111853928555,0.997939840562026,0.317809520157281,0.553462924667505
"MCL1-1-NT-5",3949.76208192096,-0.0106500476377151,0.00867208333714184,1.55130814099914,0.212942427707452,0.45550317065035
"MCL1-2-NT-1",6105.25710791116,-0.0173535726813502,0.00747688334224846,5.41151503794086,0.0200043470607731,0.125942861072755
"MCL1-2-NT-2",5905.87961050138,-6.41588330256143e-05,0.0102709570034006,3.88470465395585e-05,0.995027025267651,0.996625375823748
"MCL1-2-NT-3",6112.07484770453,-0.00932965196774835,0.00730354995823657,1.60281670742702,0.205504498575829,0.448100052992173
"MCL1-2-NT-4",5823.04173391332,-0.011814361636377,0.00898911554374643,1.70204699998635,0.192020491608204,0.434788714383478
"MCL1-2-NT-5",6884.68213686178,0.0007488549366811,0.010252956458386,0.00522946764914423,0.942351181323834,0.975345908068733
"MCL1-3-NT-1",8099.89217920476,-0.0112753932972169,0.0058312359359164,3.78822342342593,0.0516144042726232,0.220781231673326
"MCL1-3-NT-2",7911.67186916203,-0.00391671493748254,0.00720414499121606,0.288186272277727,0.591385160727304,0.783256790652162
"MCL1-3-NT-3",7888.91556221426,-0.0157046621735181,0.00706358337133906,4.81536817102759,0.0282070454318304,0.153333717770851
"MCL1-3-NT-4",9379.05788573309,0.00915165888266323,0.00928607764828633,0.996288600985167,0.318210227381541,0.553462924667505
"MCL1-3-NT-5",6894.78747099762,-0.00403904679241573,0.00850262395939614,0.225436719487533,0.634928272272307,0.814144414583956
"MTOR-1-NT-1",5760.67921464183,0.018027969843112,0.0131635518914666,1.92951805341966,0.164811181913791,0.406022712475148
"MTOR-1-NT-2",8619.78194298813,0.0211526620221289,0.009923339535244,4.7231147106925,0.0297597905801068,0.159312890889913
"MTOR-1-NT-3",9814.94644056092,0.00669892204621773,0.00750324853917534,0.811739234702372,0.367606544557002,0.595850508522364
"MTOR-1-NT-4",9224.0917840399,0.016614978062146,0.00998921150924143,2.85586975536506,0.0910409878832426,0.302567446719773
"MTOR-1-NT-5",6524.49288085488,0.00670679461062427,0.0111263378006035,0.374106065037239,0.54077457388128,0.746068625076952
"NT-ARID1A-1-1",11536.8760203416,0.00889520554422353,0.00670992688183274,1.73000752004359,0.188409937177824,0.433051606382429
"NT-ARID1A-1-2",5806.09902577739,-0.000895616625946184,0.0083806231676476,0.0113321274702969,0.915223367847676,0.960340012741576
"NT-ARID1A-1-3",6621.31828504838,-0.030778751511915,0.00823609364985537,13.2362029395256,0.000274593593220613,0.00791892491416864
